MJdatet, Time, PRN, Az, Ele, Lat, Lon, Stec, Vtec, S4
52947.00104,0.025,1,116.57,36.22,-17.657,315.775,103.92,66.17,-99
52947.00139,0.033333,1,116.27,36.19,-17.64,315.787,102.63,65.31,-99
52947.00208,0.05,1,115.69,36.14,-17.607,315.812,102.63,65.24,-99
52947.00243,0.058333,1,115.39,36.11,-17.59,315.824,100.84,64.06,-99
52947.00278,0.066667,1,115.1,36.08,-17.574,315.836,98.95,62.81,-99
52947.00313,0.075,1,114.81,36.05,-17.557,315.848,99.02,62.82,-99
52947.00347,0.083333,1,114.51,36.02,-17.54,315.861,99.15,62.87,-99
52947.00417,0.1,1,113.93,35.96,-17.506,315.885,99.15,62.8,-99
52947.00451,0.108333,1,113.63,35.93,-17.489,315.897,99.78,63.17,-99
52947.00486,0.116667,1,113.34,35.9,-17.472,315.909,98.47,62.3,-99
52947.00556,0.133334,1,112.76,35.84,-17.438,315.933,98.47,62.23,-99
52947.00868,0.208334,1,110.12,35.53,-17.282,316.039,98.47,61.88,-99
52947.00903,0.216667,1,109.83,35.5,-17.264,316.05,97.74,61.37,-99
52947.01007,0.241667,1,108.96,35.39,-17.211,316.085,97.74,61.25,-99
52947.01042,0.25,1,108.66,35.35,-17.193,316.097,97.06,60.77,-99
52947.0125,0.3,1,106.92,35.12,-17.085,316.165,97.06,60.51,-99
52947.02118,0.508334,1,99.71,33.97,-16.613,316.442,97.06,59.2,-99
52947.02257,0.541667,1,98.57,33.75,-16.534,316.486,97.06,58.96,-99
52947.02465,0.591668,1,96.87,33.42,-16.414,316.551,97.06,58.58,-99
52947.025,0.600001,1,96.59,33.36,-16.394,316.562,97.3,58.66,-99
52947.02639,0.633334,1,95.46,33.13,-16.312,316.605,97.3,58.39,-99
52947.02743,0.658334,1,94.62,32.95,-16.251,316.637,97.3,58.18,-99
52947.02778,0.666668,1,94.34,32.89,-16.23,316.648,96.2,57.44,-99
52947.02813,0.675001,1,94.06,32.82,-16.209,316.659,96.36,57.47,-99
52947.02847,0.683334,1,93.79,32.76,-16.189,316.669,96.3,57.36,-99
52947.02882,0.691668,1,93.51,32.7,-16.168,316.68,95.45,56.78,-99
52947.02917,0.700001,1,93.23,32.64,-16.147,316.691,95.78,56.9,-99
52947.02951,0.708334,1,92.95,32.57,-16.126,316.702,96.21,57.09,-99
52947.02986,0.716668,1,92.67,32.51,-16.105,316.713,96.19,57.01,-99
52947.03021,0.725001,1,92.4,32.44,-16.084,316.723,95.37,56.44,-99
52947.03056,0.733334,1,92.12,32.38,-16.062,316.734,95.26,56.3,-99
52947.0309,0.741668,1,91.84,32.31,-16.041,316.745,95.36,56.28,-99
52947.03125,0.750001,1,91.57,32.24,-16.02,316.756,95.25,56.14,-99
52947.0316,0.758334,1,91.29,32.18,-15.998,316.767,95.25,56.07,-99
52947.03194,0.766668,1,91.02,32.11,-15.977,316.778,95.12,55.91,-99
52947.03229,0.775001,1,90.74,32.04,-15.955,316.789,95.12,55.84,-99
52947.03264,0.783334,1,90.47,31.97,-15.934,316.799,95.16,55.78,-99
52947.03299,0.791668,1,90.2,31.9,-15.912,316.81,95.02,55.62,-99
52947.03333,0.800001,1,89.92,31.83,-15.89,316.821,95.02,55.54,-99
52947.03403,0.816668,1,89.38,31.69,-15.847,316.843,95.02,55.38,-99
52947.03438,0.825001,1,89.1,31.62,-15.825,316.854,95.54,55.6,-99
52947.03472,0.833335,1,88.83,31.55,-15.803,316.865,95.54,55.52,-99
52947.03507,0.841668,1,88.56,31.47,-15.781,316.876,95.86,55.63,-99
52947.03542,0.850001,1,88.29,31.4,-15.758,316.887,96.02,55.64,-99
52947.03576,0.858335,1,88.02,31.33,-15.736,316.898,95.91,55.49,-99
52947.03611,0.866668,1,87.75,31.25,-15.714,316.909,95.91,55.4,-99
52947.03646,0.875001,1,87.48,31.18,-15.691,316.92,95.91,55.32,-99
52947.03681,0.883335,1,87.21,31.1,-15.669,316.931,95.42,54.95,-99
52947.03715,0.891668,1,86.94,31.02,-15.646,316.942,95.42,54.86,-99
52947.0375,0.900001,1,86.68,30.95,-15.624,316.953,95.56,54.86,-99
52947.03785,0.908335,1,86.41,30.87,-15.601,316.964,95.54,54.76,-99
52947.0382,0.916668,1,86.14,30.79,-15.578,316.975,95.55,54.68,-99
52947.03854,0.925001,1,85.88,30.72,-15.555,316.987,95.95,54.82,-99
52947.03889,0.933335,1,85.61,30.64,-15.532,316.998,95.6,54.53,-99
52947.03924,0.941668,1,85.34,30.56,-15.509,317.009,95.11,54.15,-99
52947.03958,0.950001,1,85.08,30.48,-15.486,317.02,94.96,53.98,-99
52947.03993,0.958335,1,84.81,30.4,-15.463,317.031,94.73,53.75,-99
52947.04028,0.966668,1,84.55,30.32,-15.44,317.043,94.96,53.8,-99
52947.04063,0.975002,1,84.29,30.23,-15.416,317.054,94.94,53.69,-99
52947.04097,0.983335,1,84.02,30.15,-15.393,317.066,94.92,53.59,-99
52947.04132,0.991668,1,83.76,30.07,-15.369,317.077,94.86,53.46,-99
52947.04167,1.000002,1,83.5,29.99,-15.346,317.088,94.88,53.38,-99
52947.04201,1.008335,1,83.24,29.9,-15.322,317.1,94.68,53.17,-99
52947.04236,1.016668,1,82.98,29.82,-15.298,317.111,94.41,52.92,-99
52947.04271,1.025002,1,82.72,29.73,-15.274,317.123,94.22,52.72,-99
52947.04306,1.033335,1,82.46,29.65,-15.25,317.134,93.95,52.47,-99
52947.0434,1.041668,1,82.2,29.56,-15.226,317.146,94.29,52.57,-99
52947.04375,1.050002,1,81.94,29.48,-15.202,317.158,94.54,52.61,-99
52947.0441,1.058335,1,81.68,29.39,-15.177,317.169,94.54,52.51,-99
52947.04445,1.066668,1,81.42,29.3,-15.153,317.181,94.48,52.38,-99
52947.04479,1.075002,1,81.17,29.21,-15.128,317.193,94.97,52.55,-99
52947.04514,1.083335,1,80.91,29.13,-15.104,317.205,95.44,52.72,-99
52947.04549,1.091668,1,80.66,29.04,-15.079,317.217,95.59,52.7,-99
52947.04583,1.100002,1,80.4,28.95,-15.054,317.229,95.78,52.71,-99
52947.04618,1.108335,1,80.15,28.86,-15.029,317.24,95.94,52.69,-99
52947.04653,1.116668,1,79.89,28.77,-15.004,317.252,95.92,52.58,-99
52947.04688,1.125002,1,79.64,28.67,-14.979,317.265,95.75,52.38,-99
52947.04722,1.133335,1,79.39,28.58,-14.954,317.277,95.57,52.17,-99
52947.04757,1.141669,1,79.13,28.49,-14.929,317.289,95.47,52.01,-99
52947.04792,1.150002,1,78.88,28.4,-14.903,317.301,95.21,51.76,-99
52947.04826,1.158335,1,78.63,28.3,-14.878,317.313,94.71,51.38,-99
52947.04861,1.166669,1,78.38,28.21,-14.852,317.326,94.38,51.1,-99
52947.04896,1.175002,1,78.13,28.12,-14.826,317.338,94.13,50.86,-99
52947.04931,1.183335,1,77.88,28.02,-14.8,317.35,93.79,50.56,-99
52947.04965,1.191669,1,77.63,27.92,-14.774,317.363,93.29,50.18,-99
52947.05,1.200002,1,77.38,27.83,-14.748,317.375,92.95,49.89,-99
52947.05035,1.208335,1,77.14,27.73,-14.722,317.388,92.49,49.53,-99
52947.0507,1.216669,1,76.89,27.63,-14.695,317.401,92.09,49.21,-99
52947.05104,1.225002,1,76.64,27.54,-14.669,317.413,91.61,48.84,-99
52947.05139,1.233335,1,76.4,27.44,-14.642,317.426,91.61,48.73,-99
52947.05174,1.241669,1,76.15,27.34,-14.615,317.439,91.61,48.63,-99
52947.05208,1.250002,1,75.91,27.24,-14.589,317.452,91.29,48.35,-99
52947.05243,1.258335,1,75.67,27.14,-14.562,317.465,90.99,48.08,-99
52947.05278,1.266669,1,75.42,27.04,-14.534,317.478,90.48,47.7,-99
52947.05313,1.275002,1,75.18,26.94,-14.507,317.491,90.44,47.57,-99
52947.05347,1.283335,1,74.94,26.84,-14.48,317.504,90.11,47.28,-99
52947.05382,1.291669,1,74.7,26.74,-14.452,317.518,89.69,46.95,-99
52947.05417,1.300002,1,74.46,26.63,-14.425,317.531,89.56,46.77,-99
52947.05451,1.308336,1,74.22,26.53,-14.397,317.545,89.45,46.61,-99
52947.05486,1.316669,1,73.98,26.43,-14.369,317.558,89.28,46.41,-99
52947.05521,1.325002,1,73.74,26.32,-14.341,317.572,89.34,46.33,-99
52947.05556,1.333336,1,73.5,26.22,-14.312,317.585,89.22,46.15,-99
52947.0559,1.341669,1,73.26,26.11,-14.284,317.599,88.91,45.88,-99
52947.05625,1.350002,1,73.03,26.01,-14.256,317.613,88.52,45.56,-99
52947.0566,1.358336,1,72.79,25.9,-14.227,317.627,87.93,45.15,-99
52947.05695,1.366669,1,72.56,25.8,-14.198,317.641,87.75,44.94,-99
52947.05729,1.375002,1,72.32,25.69,-14.169,317.655,87.36,44.63,-99
52947.05764,1.383336,1,72.09,25.58,-14.14,317.669,87,44.33,-99
52947.05799,1.391669,1,71.86,25.47,-14.111,317.683,86.78,44.11,-99
52947.05833,1.400002,1,71.62,25.36,-14.081,317.698,86.59,43.9,-99
52947.05868,1.408336,1,71.39,25.25,-14.052,317.712,86.07,43.52,-99
52947.05903,1.416669,1,71.16,25.15,-14.022,317.727,86.03,43.39,-99
52947.05938,1.425002,1,70.93,25.04,-13.992,317.742,85.86,43.19,-99
52947.05972,1.433336,1,70.7,24.92,-13.962,317.756,85.88,43.09,-99
52947.06007,1.441669,1,70.47,24.81,-13.931,317.771,85.65,42.86,-99
52947.06042,1.450002,1,70.24,24.7,-13.901,317.786,85.71,42.78,-99
52947.06076,1.458336,1,70.02,24.59,-13.87,317.801,85.77,42.69,-99
52947.06111,1.466669,1,69.79,24.48,-13.839,317.817,85.71,42.55,-99
52947.06146,1.475003,1,69.56,24.36,-13.808,317.832,85.75,42.46,-99
52947.06181,1.483336,1,69.34,24.25,-13.777,317.847,85.85,42.4,-99
52947.06215,1.491669,1,69.11,24.14,-13.746,317.863,86.04,42.38,-99
52947.0625,1.500002,1,68.89,24.02,-13.714,317.878,86.1,42.29,-99
52947.06285,1.508336,1,68.67,23.91,-13.683,317.894,86.02,42.14,-99
52947.0632,1.516669,1,68.44,23.79,-13.651,317.91,85.86,41.94,-99
52947.06354,1.525003,1,68.22,23.68,-13.619,317.926,85.98,41.88,-99
52947.06389,1.533336,1,68,23.56,-13.586,317.942,85.95,41.75,-99
52947.06424,1.541669,1,67.78,23.44,-13.554,317.958,85.92,41.62,-99
52947.06458,1.550002,1,67.56,23.32,-13.521,317.975,85.94,41.52,-99
52947.06493,1.558336,1,67.34,23.21,-13.488,317.991,85.93,41.4,-99
52947.06528,1.566669,1,67.12,23.09,-13.455,318.008,86.16,41.39,-99
52947.06563,1.575003,1,66.9,22.97,-13.421,318.025,86.32,41.35,-99
52947.06597,1.583336,1,66.69,22.85,-13.388,318.041,86.21,41.18,-99
52947.06632,1.591669,1,66.47,22.73,-13.354,318.058,86.29,41.1,-99
52947.06667,1.600002,1,66.26,22.61,-13.32,318.076,86.31,40.99,-99
52947.06701,1.608336,1,66.04,22.49,-13.286,318.093,86.27,40.85,-99
52947.06736,1.616669,1,65.83,22.37,-13.251,318.11,86.48,40.83,-99
52947.06771,1.625003,1,65.61,22.25,-13.217,318.128,86.61,40.77,-99
52947.06806,1.633336,1,65.4,22.13,-13.182,318.146,86.79,40.74,-99
52947.0684,1.641669,1,65.19,22,-13.147,318.164,86.88,40.66,-99
52947.06875,1.650003,1,64.98,21.88,-13.111,318.182,87.06,40.62,-99
52947.0691,1.658336,1,64.77,21.76,-13.076,318.2,87.1,40.51,-99
52947.06945,1.666669,1,64.56,21.63,-13.04,318.218,87.31,40.49,-99
52947.06979,1.675003,1,64.35,21.51,-13.003,318.237,87.63,40.52,-99
52947.07014,1.683336,1,64.14,21.38,-12.967,318.255,87.89,40.52,-99
52947.07049,1.691669,1,63.93,21.26,-12.93,318.274,88.16,40.52,-99
52947.07083,1.700003,1,63.73,21.13,-12.893,318.293,88.38,40.5,-99
52947.07118,1.708336,1,63.52,21.01,-12.856,318.312,88.68,40.51,-99
52947.07153,1.716669,1,63.32,20.88,-12.819,318.332,88.87,40.47,-99
52947.07188,1.725003,1,63.11,20.75,-12.781,318.351,89.1,40.45,-99
52947.07222,1.733336,1,62.91,20.63,-12.743,318.371,89.31,40.42,-99
52947.07257,1.741669,1,62.71,20.5,-12.705,318.391,89.42,40.35,-99
52947.07292,1.750003,1,62.5,20.37,-12.666,318.411,89.88,40.43,-99
52947.07326,1.758336,1,62.3,20.24,-12.627,318.431,90.19,40.44,-99
52947.07361,1.766669,1,62.1,20.11,-12.588,318.451,90.62,40.51,-99
52947.07396,1.775003,1,61.9,19.98,-12.549,318.472,91.06,40.58,-99
52947.07431,1.783336,1,61.7,19.85,-12.509,318.493,91.4,40.6,-99
52947.07465,1.791669,1,61.5,19.72,-12.469,318.514,91.88,40.69,-99
52947.075,1.800003,1,61.31,19.59,-12.428,318.535,91.88,40.55,-99
52947.07535,1.808336,1,61.11,19.46,-12.388,318.556,92.42,40.66,-99
52947.0757,1.81667,1,60.91,19.33,-12.347,318.578,92.8,40.7,-99
52947.07604,1.825003,1,60.72,19.2,-12.305,318.6,93.18,40.74,-99
52947.07639,1.833336,1,60.52,19.07,-12.264,318.622,93.59,40.78,-99
52947.07674,1.84167,1,60.33,18.93,-12.222,318.644,94.04,40.85,-99
52947.07708,1.850003,1,60.14,18.8,-12.179,318.666,94.5,40.92,-99
52947.07743,1.858336,1,59.94,18.67,-12.137,318.689,95.09,41.04,-99
52947.07778,1.86667,1,59.75,18.53,-12.094,318.712,95.59,41.12,-99
52947.07813,1.875003,1,59.56,18.4,-12.05,318.735,95.93,41.13,-99
52947.07847,1.883336,1,59.37,18.26,-12.007,318.758,95.93,40.99,-99
52947.07882,1.89167,1,59.18,18.13,-11.962,318.782,96.46,41.08,-99
52947.07917,1.900003,1,58.99,17.99,-11.918,318.806,97,41.17,-99
52947.07951,1.908336,1,58.81,17.86,-11.873,318.83,97,41.03,-99
52947.07986,1.91667,1,58.62,17.72,-11.828,318.854,97.31,41.03,-99
52947.08021,1.925003,1,58.43,17.59,-11.782,318.879,97.73,41.07,-99
52947.08056,1.933336,1,58.25,17.45,-11.736,318.903,98.06,41.07,-99
52947.0809,1.94167,1,58.06,17.31,-11.69,318.928,98.37,41.06,-99
52947.08125,1.950003,1,57.88,17.17,-11.643,318.954,98.62,41.02,-99
52947.0816,1.958336,1,57.69,17.04,-11.596,318.979,98.68,40.91,-99
52947.08195,1.96667,1,57.51,16.9,-11.548,319.005,99.04,40.92,-99
52947.08229,1.975003,1,57.33,16.76,-11.5,319.031,99.03,40.77,-99
52947.08264,1.983337,1,57.15,16.62,-11.452,319.057,99.48,40.82,-99
52947.08299,1.99167,1,56.97,16.48,-11.403,319.084,99.43,40.66,-99
52947.08333,2.000003,1,56.79,16.34,-11.353,319.111,99.62,40.59,-99
52947.08368,2.008337,1,56.61,16.2,-11.304,319.138,99.9,40.57,-99
52947.08403,2.01667,1,56.43,16.06,-11.253,319.165,99.98,40.46,-99
52947.08438,2.025003,1,56.26,15.92,-11.203,319.193,100.29,40.44,-99
52947.08472,2.033337,1,56.08,15.78,-11.151,319.221,100.67,40.45,-99
52947.08507,2.04167,1,55.9,15.64,-11.1,319.25,100.99,40.44,-99
52947.08542,2.050003,1,55.73,15.49,-11.048,319.278,101.46,40.49,-99
52947.08576,2.058337,1,55.55,15.35,-10.995,319.307,101.63,40.42,-99
52947.08611,2.06667,1,55.38,15.21,-10.942,319.336,101.98,40.42,-99
52947.08646,2.075003,1,55.21,15.07,-10.888,319.366,102.36,40.43,-99
52947.08681,2.083337,1,55.04,14.92,-10.834,319.396,102.36,40.28,-99
52947.08715,2.09167,1,54.87,14.78,-10.78,319.426,102.63,40.25,-99
52947.0875,2.100003,1,54.7,14.64,-10.724,319.456,103.07,40.28,-99
52947.08785,2.108337,1,54.53,14.49,-10.669,319.487,103.45,40.29,-99
52947.0882,2.11667,1,54.36,14.35,-10.613,319.518,103.46,40.15,-99
52947.08854,2.125003,1,54.19,14.2,-10.556,319.55,103.66,40.09,-99
52947.08889,2.133337,1,54.02,14.06,-10.498,319.582,103.63,39.93,-99
52947.08924,2.14167,1,53.85,13.91,-10.441,319.614,103.58,39.77,-99
52947.08958,2.150004,1,53.69,13.77,-10.382,319.647,103.33,39.54,-99
52947.08993,2.158337,1,53.52,13.62,-10.323,319.679,103.54,39.47,-99
52947.09028,2.16667,1,53.36,13.47,-10.263,319.713,103.28,39.24,-99
52947.09063,2.175004,1,53.2,13.33,-10.203,319.746,103.35,39.12,-99
52947.09097,2.183337,1,53.03,13.18,-10.142,319.78,103.33,38.98,-99
52947.09132,2.19167,1,52.87,13.03,-10.081,319.815,103.03,38.73,-99
52947.09167,2.200004,1,52.71,12.89,-10.019,319.849,102.7,38.46,-99
52947.09201,2.208337,1,52.55,12.74,-9.956,319.885,102.85,38.39,-99
52947.09236,2.21667,1,52.39,12.59,-9.893,319.92,102.87,38.26,-99
52947.09271,2.225004,1,52.23,12.44,-9.829,319.956,102.43,37.96,-99
52947.09306,2.233337,1,52.07,12.29,-9.765,319.992,102.32,37.79,-99
52947.0934,2.24167,1,51.92,12.14,-9.699,320.029,102.04,37.55,-99
52947.09375,2.250004,1,51.76,11.99,-9.633,320.066,102.03,37.41,-99
52947.0941,2.258337,1,51.6,11.84,-9.567,320.104,101.5,37.09,-99
52947.09445,2.26667,1,51.45,11.7,-9.499,320.142,101.46,36.94,-99
52947.09479,2.275004,1,51.29,11.54,-9.431,320.18,101.1,36.69,-99
52947.09514,2.283337,1,51.14,11.39,-9.363,320.219,100.8,36.45,-99
52947.09549,2.29167,1,50.99,11.24,-9.293,320.258,100.46,36.2,-99
52947.09583,2.300004,1,50.84,11.09,-9.223,320.298,100.02,35.91,-99
52947.09618,2.308337,1,50.68,10.94,-9.152,320.338,99.86,35.73,-99
52947.09653,2.316671,1,50.53,10.79,-9.081,320.378,99.86,35.61,-99
52947.09688,2.325004,1,50.38,10.64,-9.008,320.419,99.27,35.28,-99
52947.09722,2.333337,1,50.23,10.49,-8.935,320.461,98.69,34.95,-99
52947.09757,2.341671,1,50.09,10.33,-8.861,320.503,98.69,34.84,-99
52947.09792,2.350004,1,49.94,10.18,-8.786,320.545,98.69,34.72,-99
52947.09826,2.358337,1,49.79,10.03,-8.711,320.588,98.69,34.61,-99
52947.09861,2.366671,1,49.65,9.88,-8.634,320.631,98.69,34.5,-99
52947.09896,2.375004,1,49.5,9.72,-8.557,320.675,98.69,34.38,-99
52947.09931,2.383337,1,49.36,9.57,-8.479,320.719,98.69,34.27,-99
52947.09965,2.391671,1,49.21,9.42,-8.4,320.764,98.69,34.16,-99
52947.1,2.400004,1,49.07,9.26,-8.321,320.809,98.69,34.06,-99
52947.10035,2.408337,1,48.93,9.11,-8.24,320.855,98.69,33.95,-99
52947.1007,2.416671,1,48.78,8.95,-8.159,320.901,98.69,33.84,-99
52947.10104,2.425004,1,48.64,8.8,-8.076,320.948,98.69,33.74,-99
52947.10139,2.433337,1,48.5,8.64,-7.993,320.996,98.69,33.64,-99
52947.10174,2.441671,1,48.36,8.49,-7.909,321.043,98.69,33.54,-99
52947.10208,2.450004,1,48.23,8.33,-7.824,321.092,98.69,33.44,-99
52947.10243,2.458337,1,48.09,8.18,-7.738,321.141,98.69,33.34,-99
52947.10278,2.466671,1,47.95,8.02,-7.651,321.19,98.69,33.24,-99
52947.10313,2.475004,1,47.81,7.87,-7.563,321.24,98.69,33.14,-99
52947.10347,2.483337,1,47.68,7.71,-7.475,321.291,98.69,33.05,-99
52947.10382,2.491671,1,47.54,7.55,-7.385,321.342,98.69,32.96,-99
52947.10417,2.500004,1,47.41,7.4,-7.294,321.393,97.46,32.45,-99
52947.10521,2.525004,1,47.01,6.93,-7.016,321.552,97.46,32.19,-99
52947.10556,2.533337,1,46.88,6.77,-6.921,321.605,95.83,31.55,-99
52947.1059,2.541671,1,46.75,6.61,-6.826,321.66,94.56,31.04,-99
52947.10625,2.550004,1,46.62,6.45,-6.729,321.715,94,30.78,-99
52947.1066,2.558337,1,46.49,6.29,-6.631,321.771,92.93,30.34,-99
52947.10695,2.566671,1,46.36,6.14,-6.532,321.827,91.85,29.9,-99
52947.10729,2.575004,1,46.24,5.98,-6.432,321.884,90.71,29.45,-99
52947.10764,2.583337,1,46.11,5.82,-6.331,321.941,89.59,29.01,-99
52947.10799,2.591671,1,45.98,5.66,-6.229,321.999,88.37,28.54,-99
52947.10833,2.600004,1,45.86,5.5,-6.126,322.058,86.8,27.96,-99
52947.10868,2.608337,1,45.73,5.34,-6.021,322.117,85.6,27.5,-99
52947.10903,2.616671,1,45.61,5.18,-5.916,322.177,84.89,27.2,-99
52947.10938,2.625004,1,45.49,5.02,-5.809,322.237,83.51,26.69,-99
52947.10972,2.633337,1,45.37,4.86,-5.701,322.298,94.65,30.29,-99
52947.11007,2.641671,1,45.24,4.7,-5.592,322.36,89.51,28.55,-99
52947.11042,2.650004,1,45.12,4.54,-5.482,322.423,88.91,28.3,-99
52947.73993,17.758338,1,318.86,7.5,-6.425,303.902,177.5,59.84,-99
52947.74132,17.791695,1,318.44,8.19,-6.814,304.11,177.5,60.6,-99
52947.74167,17.800029,1,318.33,8.36,-6.909,304.161,177.57,60.82,-99
52947.74202,17.808362,1,318.22,8.54,-7.002,304.211,176.79,60.75,-99
52947.74236,17.816695,1,318.11,8.71,-7.095,304.26,176.88,60.98,-99
52947.74271,17.825029,1,318,8.88,-7.186,304.309,176.39,61.02,-99
52947.74306,17.833362,1,317.89,9.05,-7.276,304.357,176.17,61.15,-99
52947.7434,17.841695,1,317.77,9.23,-7.366,304.405,175.74,61.21,-99
52947.74375,17.850029,1,317.66,9.4,-7.454,304.452,175.3,61.27,-99
52947.7441,17.858362,1,317.55,9.57,-7.542,304.498,174.6,61.24,-99
52947.74445,17.866695,1,317.43,9.74,-7.628,304.544,174.31,61.35,-99
52947.74479,17.875029,1,317.32,9.91,-7.713,304.589,173.73,61.37,-99
52947.74514,17.883362,1,317.2,10.08,-7.798,304.634,173.37,61.46,-99
52947.74549,17.891695,1,317.09,10.26,-7.881,304.678,173.37,61.69,-99
52947.74584,17.900029,1,316.97,10.43,-7.964,304.722,173.13,61.83,-99
52947.74618,17.908362,1,316.85,10.6,-8.045,304.765,172.51,61.83,-99
52947.74653,17.916695,1,316.73,10.77,-8.126,304.808,172.13,61.93,-99
52947.74688,17.925029,1,316.61,10.94,-8.206,304.85,171.71,62.01,-99
52947.74722,17.933362,1,316.49,11.11,-8.285,304.892,171.32,62.1,-99
52947.74757,17.941696,1,316.37,11.28,-8.363,304.933,170.73,62.12,-99
52947.74792,17.950029,1,316.24,11.45,-8.44,304.974,170.28,62.19,-99
52947.74827,17.958362,1,316.12,11.62,-8.516,305.014,169.88,62.29,-99
52947.74861,17.966696,1,316,11.79,-8.591,305.054,169.24,62.29,-99
52947.74896,17.975029,1,315.87,11.96,-8.666,305.093,168.74,62.35,-99
52947.74931,17.983362,1,315.74,12.13,-8.74,305.132,168.32,62.43,-99
52947.74965,17.991696,1,315.62,12.3,-8.813,305.17,167.88,62.51,-99
52947.75,18.000029,1,315.49,12.47,-8.885,305.208,167.38,62.57,-99
52947.75035,18.008362,1,315.36,12.64,-8.956,305.245,166.84,62.61,-99
52947.7507,18.016696,1,315.23,12.81,-9.026,305.282,166.4,62.69,-99
52947.75104,18.025029,1,315.1,12.98,-9.096,305.319,165.81,62.72,-99
52947.75139,18.033362,1,314.97,13.15,-9.165,305.355,165.42,62.82,-99
52947.75174,18.041696,1,314.84,13.32,-9.233,305.391,165.42,63.07,-99
52947.75209,18.050029,1,314.7,13.49,-9.301,305.426,165.02,63.17,-99
52947.75243,18.058362,1,314.57,13.65,-9.368,305.461,165.02,63.43,-99
52947.75278,18.066696,1,314.44,13.82,-9.434,305.495,164.52,63.49,-99
52947.75313,18.075029,1,314.3,13.99,-9.499,305.529,164.03,63.56,-99
52947.75347,18.083362,1,314.16,14.16,-9.564,305.562,163.52,63.62,-99
52947.75382,18.091696,1,314.03,14.32,-9.628,305.596,163,63.67,-99
52947.75417,18.100029,1,313.89,14.49,-9.691,305.628,162.4,63.69,-99
52947.75452,18.108363,1,313.75,14.66,-9.754,305.661,162.4,63.95,-99
52947.75486,18.116696,1,313.61,14.83,-9.815,305.693,162.06,64.08,-99
52947.75521,18.125029,1,313.47,14.99,-9.877,305.724,161.57,64.15,-99
52947.75556,18.133363,1,313.33,15.16,-9.937,305.755,161.57,64.41,-99
52947.7559,18.141696,1,313.19,15.33,-9.997,305.786,161.17,64.51,-99
52947.75625,18.150029,1,313.04,15.49,-10.057,305.817,160.78,64.62,-99
52947.7566,18.158362,1,312.9,15.66,-10.115,305.847,160.78,64.88,-99
52947.75695,18.166696,1,312.75,15.82,-10.174,305.877,160.52,65.04,-99
52947.75729,18.175029,1,312.61,15.99,-10.231,305.906,159.93,65.07,-99
52947.75764,18.183363,1,312.46,16.15,-10.288,305.935,159.52,65.16,-99
52947.75799,18.191696,1,312.31,16.32,-10.344,305.964,159.02,65.22,-99
52947.75834,18.200029,1,312.17,16.48,-10.4,305.992,158.6,65.32,-99
52947.75868,18.208362,1,312.02,16.65,-10.455,306.02,158.14,65.39,-99
52947.75903,18.216696,1,311.87,16.81,-10.51,306.048,157.75,65.49,-99
52947.75938,18.225029,1,311.71,16.98,-10.564,306.075,157.25,65.55,-99
52947.75972,18.233362,1,311.56,17.14,-10.618,306.102,156.84,65.65,-99
52947.76007,18.241696,1,311.41,17.3,-10.671,306.129,156.34,65.7,-99
52947.76042,18.250029,1,311.26,17.47,-10.723,306.155,155.98,65.82,-99
52947.76077,18.258363,1,311.1,17.63,-10.775,306.182,155.59,65.92,-99
52947.76111,18.266696,1,310.95,17.79,-10.827,306.207,155.26,66.04,-99
52947.76146,18.275029,1,310.79,17.95,-10.878,306.233,155.26,66.31,-99
52947.76181,18.283363,1,310.63,18.12,-10.928,306.258,155.05,66.49,-99
52947.76215,18.291696,1,310.47,18.28,-10.978,306.283,154.56,66.55,-99
52947.7625,18.300029,1,310.31,18.44,-11.028,306.308,154.24,66.67,-99
52947.76285,18.308363,1,310.15,18.6,-11.077,306.332,153.72,66.71,-99
52947.7632,18.316696,1,309.99,18.76,-11.126,306.356,153.37,66.83,-99
52947.76354,18.325029,1,309.83,18.92,-11.174,306.38,152.95,66.91,-99
52947.76389,18.333363,1,309.67,19.08,-11.222,306.404,152.48,66.97,-99
52947.76424,18.341696,1,309.5,19.24,-11.269,306.427,152.03,67.03,-99
52947.76458,18.350029,1,309.34,19.4,-11.316,306.45,151.67,67.14,-99
52947.76493,18.358363,1,309.17,19.56,-11.362,306.473,151.21,67.2,-99
52947.76528,18.366696,1,309.01,19.72,-11.408,306.496,150.84,67.29,-99
52947.76563,18.375029,1,308.84,19.88,-11.453,306.518,150.29,67.31,-99
52947.76597,18.383363,1,308.67,20.04,-11.499,306.54,149.79,67.35,-99
52947.76632,18.391696,1,308.5,20.2,-11.543,306.562,149.36,67.42,-99
52947.76667,18.400029,1,308.33,20.36,-11.588,306.583,149.36,67.68,-99
52947.76702,18.408363,1,308.16,20.52,-11.632,306.605,148.89,67.73,-99
52947.76736,18.416696,1,307.99,20.67,-11.675,306.626,148.44,67.78,-99
52947.76771,18.425029,1,307.82,20.83,-11.718,306.647,147.9,67.79,-99
52947.76806,18.433363,1,307.64,20.99,-11.761,306.667,147.46,67.85,-99
52947.7684,18.441696,1,307.47,21.14,-11.803,306.688,146.96,67.88,-99
52947.76875,18.45003,1,307.29,21.3,-11.845,306.708,146.52,67.93,-99
52947.7691,18.458363,1,307.12,21.46,-11.887,306.728,146,67.95,-99
52947.76945,18.466696,1,306.94,21.61,-11.928,306.747,145.58,68,-99
