MJdatet, Time, PRN, Az, Ele, Lat, Lon, Stec, Vtec, S4
52947.60764,14.58336,1,295.58,11.09,33.813,253.077,54.49,21.05,-99
52947.60799,14.591693,1,295.75,11.22,33.82,253.162,54.24,21.02,-99
52947.60833,14.600027,1,295.92,11.35,33.826,253.247,54.26,21.08,-99
52947.60868,14.60836,1,296.08,11.48,33.832,253.332,54.41,21.2,-99
52947.60903,14.616693,1,296.25,11.61,33.837,253.415,54.24,21.19,-99
52947.60938,14.625027,1,296.41,11.74,33.842,253.499,54.07,21.19,-99
52947.60972,14.63336,1,296.58,11.87,33.847,253.581,54.29,21.33,-99
52947.61007,14.641693,1,296.75,12,33.852,253.664,54.11,21.32,-99
52947.61042,14.650027,1,296.91,12.13,33.857,253.745,54.19,21.41,-99
52947.61077,14.65836,1,297.08,12.26,33.861,253.826,54.36,21.53,-99
52947.61111,14.666693,1,297.24,12.39,33.865,253.907,54.05,21.48,-99
52947.61146,14.675027,1,297.41,12.52,33.868,253.987,54.22,21.61,-99
52947.61181,14.68336,1,297.57,12.65,33.872,254.066,54.13,21.63,-99
52947.61215,14.691693,1,297.74,12.78,33.875,254.145,54.27,21.75,-99
52947.6125,14.700027,1,297.9,12.92,33.878,254.223,54.31,21.83,-99
52947.61285,14.70836,1,298.06,13.05,33.88,254.301,54.12,21.82,-99
52947.6132,14.716693,1,298.23,13.18,33.883,254.379,54.03,21.85,-99
52947.61354,14.725027,1,298.39,13.31,33.885,254.455,54.04,21.92,-99
52947.61389,14.73336,1,298.56,13.45,33.886,254.532,53.96,21.95,-99
52947.61424,14.741693,1,298.72,13.58,33.888,254.607,54.18,22.11,-99
52947.61458,14.750027,1,298.89,13.71,33.89,254.683,54.03,22.11,-99
52947.61493,14.75836,1,299.05,13.85,33.891,254.757,54.04,22.19,-99
52947.61528,14.766694,1,299.21,13.98,33.892,254.832,53.93,22.21,-99
52947.61563,14.775027,1,299.38,14.11,33.892,254.905,53.98,22.3,-99
52947.61597,14.78336,1,299.54,14.25,33.893,254.978,53.97,22.36,-99
52947.61632,14.791694,1,299.7,14.38,33.893,255.051,54.04,22.46,-99
52947.61667,14.800027,1,299.86,14.52,33.893,255.123,53.93,22.48,-99
52947.61702,14.80836,1,300.03,14.65,33.893,255.195,53.96,22.57,-99
52947.61736,14.816694,1,300.19,14.79,33.893,255.266,54.02,22.66,-99
52947.6184,14.841694,1,300.68,15.19,33.89,255.477,54.02,22.87,-99
52947.61875,14.850027,1,300.84,15.33,33.889,255.546,53.99,22.94,-99
52947.6191,14.85836,1,301,15.47,33.888,255.615,53.94,22.99,-99
52947.61945,14.866694,1,301.16,15.6,33.886,255.683,54.04,23.1,-99
52947.61979,14.875027,1,301.32,15.74,33.885,255.751,53.93,23.13,-99
52947.62014,14.88336,1,301.48,15.88,33.883,255.818,53.96,23.22,-99
52947.62049,14.891694,1,301.65,16.01,33.881,255.885,53.82,23.23,-99
52947.62083,14.900027,1,301.81,16.15,33.878,255.951,53.86,23.33,-99
52947.62118,14.908361,1,301.97,16.29,33.876,256.017,53.82,23.38,-99
52947.62153,14.916694,1,302.13,16.43,33.873,256.083,53.75,23.43,-99
52947.62188,14.925027,1,302.29,16.57,33.871,256.148,53.49,23.4,-99
52947.62222,14.933361,1,302.45,16.7,33.868,256.212,53.49,23.47,-99
52947.62257,14.941694,1,302.61,16.84,33.864,256.276,53.54,23.57,-99
52947.62292,14.950027,1,302.77,16.98,33.861,256.34,53.36,23.57,-99
52947.62327,14.958361,1,302.93,17.12,33.858,256.403,53.26,23.61,-99
52947.62361,14.966694,1,303.09,17.26,33.854,256.466,53.12,23.63,-99
52947.62396,14.975027,1,303.25,17.4,33.85,256.528,53.08,23.69,-99
52947.62431,14.983361,1,303.41,17.54,33.847,256.59,53.13,23.79,-99
52947.62465,14.991694,1,303.57,17.68,33.843,256.652,53,23.81,-99
52947.625,15.000027,1,303.73,17.82,33.838,256.713,52.96,23.87,-99
52947.62535,15.008361,1,303.88,17.96,33.834,256.773,52.93,23.94,-99
52947.6257,15.016694,1,304.04,18.1,33.83,256.833,52.95,24.03,-99
52947.62604,15.025027,1,304.2,18.25,33.825,256.893,52.94,24.1,-99
52947.62639,15.033361,1,304.36,18.39,33.82,256.952,52.88,24.16,-99
52947.62674,15.041694,1,304.52,18.53,33.815,257.011,52.74,24.18,-99
52947.62708,15.050027,1,304.68,18.67,33.81,257.069,52.73,24.25,-99
52947.62743,15.058361,1,304.83,18.81,33.805,257.127,52.7,24.32,-99
52947.62778,15.066694,1,304.99,18.96,33.8,257.185,52.55,24.34,-99
52947.62813,15.075028,1,305.15,19.1,33.794,257.242,52.47,24.38,-99
52947.62847,15.083361,1,305.31,19.24,33.789,257.299,52.5,24.48,-99
52947.62882,15.091694,1,305.46,19.39,33.783,257.355,52.31,24.48,-99
52947.62917,15.100027,1,305.62,19.53,33.777,257.411,52.24,24.53,-99
52947.62952,15.108361,1,305.78,19.68,33.772,257.467,52.02,24.51,-99
52947.62986,15.116694,1,305.93,19.82,33.766,257.522,51.88,24.53,-99
52947.63021,15.125028,1,306.09,19.96,33.759,257.577,51.87,24.61,-99
52947.63056,15.133361,1,306.25,20.11,33.753,257.631,51.72,24.63,-99
52947.6309,15.141694,1,306.4,20.26,33.747,257.685,51.68,24.69,-99
52947.63125,15.150028,1,306.56,20.4,33.74,257.739,51.54,24.71,-99
52947.6316,15.158361,1,306.71,20.55,33.734,257.792,51.57,24.81,-99
52947.63195,15.166694,1,306.87,20.69,33.727,257.845,51.49,24.86,-99
52947.63229,15.175028,1,307.03,20.84,33.72,257.897,51.44,24.92,-99
52947.63264,15.183361,1,307.18,20.99,33.713,257.949,51.4,24.98,-99
52947.63299,15.191694,1,307.34,21.13,33.706,258.001,51.34,25.04,-99
52947.63333,15.200027,1,307.49,21.28,33.699,258.052,51.26,25.09,-99
52947.63368,15.208361,1,307.64,21.43,33.692,258.103,51.25,25.17,-99
52947.63403,15.216694,1,307.8,21.58,33.685,258.154,51.13,25.2,-99
52947.63438,15.225028,1,307.95,21.72,33.678,258.204,51.21,25.32,-99
52947.63472,15.233361,1,308.11,21.87,33.67,258.254,51.05,25.34,-99
52947.63507,15.241694,1,308.26,22.02,33.662,258.304,51,25.4,-99
52947.63542,15.250028,1,308.42,22.17,33.655,258.353,50.92,25.45,-99
52947.63577,15.258361,1,308.57,22.32,33.647,258.402,50.87,25.51,-99
52947.63611,15.266694,1,308.72,22.47,33.639,258.45,50.74,25.53,-99
52947.63646,15.275028,1,308.88,22.62,33.631,258.498,50.85,25.67,-99
52947.63681,15.283361,1,309.03,22.77,33.623,258.546,50.67,25.67,-99
52947.63715,15.291694,1,309.18,22.92,33.615,258.593,50.62,25.74,-99
52947.6375,15.300028,1,309.33,23.07,33.607,258.64,50.48,25.76,-99
52947.63785,15.308361,1,309.49,23.22,33.599,258.687,50.36,25.79,-99
52947.6382,15.316694,1,309.64,23.37,33.591,258.734,50.35,25.87,-99
52947.63854,15.325028,1,309.79,23.53,33.582,258.78,50.33,25.95,-99
52947.63889,15.333361,1,309.94,23.68,33.574,258.825,50.17,25.96,-99
52947.63924,15.341694,1,310.09,23.83,33.565,258.871,50.24,26.08,-99
52947.63958,15.350028,1,310.25,23.98,33.556,258.916,50.12,26.11,-99
52947.63993,15.358361,1,310.4,24.14,33.548,258.961,50.16,26.22,-99
52947.64028,15.366695,1,310.55,24.29,33.539,259.005,50.11,26.28,-99
52947.64063,15.375028,1,310.7,24.44,33.53,259.049,50.09,26.37,-99
52947.64097,15.383361,1,310.85,24.6,33.521,259.093,49.95,26.38,-99
52947.64132,15.391695,1,311,24.75,33.512,259.137,49.96,26.48,-99
52947.64167,15.400028,1,311.15,24.91,33.503,259.18,49.88,26.53,-99
52947.64202,15.408361,1,311.3,25.06,33.494,259.223,49.75,26.55,-99
52947.64236,15.416695,1,311.45,25.22,33.485,259.265,49.69,26.61,-99
52947.64271,15.425028,1,311.6,25.37,33.476,259.307,49.7,26.71,-99
52947.64306,15.433361,1,311.75,25.53,33.466,259.349,49.66,26.78,-99
52947.6434,15.441695,1,311.9,25.68,33.457,259.391,49.61,26.85,-99
52947.64375,15.450028,1,312.05,25.84,33.448,259.432,49.52,26.89,-99
52947.6441,15.458361,1,312.2,26,33.438,259.474,49.42,26.93,-99
52947.64445,15.466695,1,312.35,26.15,33.429,259.514,49.39,27.01,-99
52947.64479,15.475028,1,312.49,26.31,33.419,259.555,49.3,27.05,-99
52947.64514,15.483361,1,312.64,26.47,33.409,259.595,49.28,27.13,-99
52947.64549,15.491695,1,312.79,26.63,33.4,259.635,49.2,27.18,-99
52947.64584,15.500028,1,312.94,26.79,33.39,259.674,49.1,27.22,-99
52947.64618,15.508361,1,313.09,26.95,33.38,259.714,49.11,27.32,-99
52947.64653,15.516695,1,313.23,27.1,33.37,259.753,49.07,27.39,-99
52947.64688,15.525028,1,313.38,27.26,33.36,259.792,48.98,27.44,-99
52947.64722,15.533362,1,313.53,27.42,33.35,259.83,48.87,27.47,-99
52947.64757,15.541695,1,313.68,27.58,33.34,259.868,48.84,27.55,-99
52947.64792,15.550028,1,313.82,27.74,33.33,259.906,48.75,27.59,-99
52947.64827,15.558362,1,313.97,27.9,33.32,259.944,48.75,27.68,-99
52947.64861,15.566695,1,314.12,28.07,33.31,259.981,48.65,27.72,-99
52947.64896,15.575028,1,314.26,28.23,33.3,260.018,48.59,27.78,-99
52947.64931,15.583362,1,314.41,28.39,33.29,260.055,48.55,27.85,-99
52947.64965,15.591695,1,314.55,28.55,33.279,260.092,48.46,27.89,-99
52947.65,15.600028,1,314.7,28.71,33.269,260.128,48.5,28.01,-99
52947.65035,15.608362,1,314.85,28.88,33.259,260.164,48.38,28.04,-99
52947.6507,15.616695,1,314.99,29.04,33.248,260.2,48.39,28.13,-99
52947.65104,15.625028,1,315.14,29.2,33.238,260.236,48.28,28.17,-99
52947.65139,15.633362,1,315.28,29.37,33.227,260.271,48.21,28.22,-99
52947.65174,15.641695,1,315.43,29.53,33.217,260.306,48.12,28.27,-99
52947.65209,15.650028,1,315.57,29.69,33.206,260.341,48.04,28.31,-99
52947.65243,15.658362,1,315.71,29.86,33.196,260.375,47.9,28.33,-99
52947.65278,15.666695,1,315.86,30.02,33.185,260.41,47.86,28.4,-99
52947.65313,15.675029,1,316,30.19,33.174,260.444,47.7,28.4,-99
52947.65347,15.683362,1,316.15,30.36,33.163,260.477,47.64,28.46,-99
52947.65382,15.691695,1,316.29,30.52,33.153,260.511,47.59,28.53,-99
52947.65417,15.700029,1,316.43,30.69,33.142,260.544,47.52,28.58,-99
52947.65452,15.708362,1,316.57,30.85,33.131,260.577,47.37,28.59,-99
52947.65486,15.716695,1,316.72,31.02,33.12,260.61,47.28,28.63,-99
52947.65521,15.725029,1,316.86,31.19,33.109,260.643,47.19,28.67,-99
52947.65556,15.733362,1,317,31.36,33.098,260.675,47.16,28.75,-99
52947.6559,15.741695,1,317.14,31.53,33.087,260.707,47.04,28.77,-99
52947.65625,15.750029,1,317.29,31.69,33.076,260.739,47.08,28.89,-99
52947.6566,15.758362,1,317.43,31.86,33.065,260.771,46.97,28.92,-99
52947.65695,15.766695,1,317.57,32.03,33.054,260.802,46.97,29.02,-99
52947.65729,15.775029,1,317.71,32.2,33.043,260.834,46.88,29.06,-99
52947.65764,15.783362,1,317.85,32.37,33.032,260.865,46.79,29.09,-99
52947.65799,15.791695,1,317.99,32.54,33.021,260.895,46.76,29.17,-99
52947.65834,15.800029,1,318.13,32.71,33.01,260.926,46.72,29.24,-99
52947.65868,15.808362,1,318.28,32.88,32.999,260.956,46.8,29.38,-99
52947.65903,15.816695,1,318.42,33.05,32.988,260.986,46.74,29.44,-99
52947.65938,15.825029,1,318.56,33.23,32.976,261.016,46.68,29.5,-99
52947.65972,15.833362,1,318.7,33.4,32.965,261.046,46.69,29.6,-99
52947.66007,15.841696,1,318.84,33.57,32.954,261.076,46.6,29.64,-99
52947.66042,15.850029,1,318.98,33.74,32.942,261.105,46.62,29.75,-99
52947.66077,15.858362,1,319.11,33.92,32.931,261.134,46.54,29.79,-99
52947.66111,15.866696,1,319.25,34.09,32.92,261.163,46.57,29.91,-99
52947.66146,15.875029,1,319.39,34.26,32.908,261.191,46.46,29.93,-99
52947.66181,15.883362,1,319.53,34.44,32.897,261.22,46.46,30.03,-99
52947.66215,15.891696,1,319.67,34.61,32.885,261.248,46.42,30.1,-99
52947.6625,15.900029,1,319.81,34.79,32.874,261.276,46.4,30.18,-99
52947.66285,15.908362,1,319.95,34.96,32.863,261.304,46.45,30.31,-99
52947.6632,15.916696,1,320.08,35.14,32.851,261.332,46.31,30.31,-99
52947.66354,15.925029,1,320.22,35.31,32.84,261.359,46.28,30.39,-99
52947.66389,15.933362,1,320.36,35.49,32.828,261.386,46.21,30.44,-99
52947.66424,15.941696,1,320.5,35.67,32.816,261.413,46.19,30.52,-99
52947.66459,15.950029,1,320.63,35.84,32.805,261.44,46.15,30.59,-99
52947.66493,15.958362,1,320.77,36.02,32.793,261.467,46.04,30.62,-99
52947.66528,15.966696,1,320.91,36.2,32.782,261.493,46.05,30.72,-99
52947.66563,15.975029,1,321.04,36.38,32.77,261.52,45.94,30.74,-99
52947.66597,15.983363,1,321.18,36.56,32.758,261.546,45.85,30.78,-99
52947.66632,15.991696,1,321.32,36.73,32.747,261.572,45.86,30.88,-99
52947.66667,16.000029,1,321.45,36.91,32.735,261.598,45.64,30.83,-99
52947.66702,16.008363,1,321.59,37.09,32.723,261.623,45.78,31.02,-99
52947.66736,16.016696,1,321.72,37.27,32.712,261.648,45.6,31,-99
52947.66771,16.025029,1,321.86,37.45,32.7,261.674,45.56,31.06,-99
52947.66806,16.033363,1,321.99,37.63,32.688,261.699,45.51,31.13,-99
52947.6684,16.041696,1,322.13,37.82,32.677,261.723,45.48,31.2,-99
52947.66875,16.050029,1,322.26,38,32.665,261.748,45.42,31.25,-99
52947.6691,16.058363,1,322.4,38.18,32.653,261.773,45.33,31.29,-99
52947.66945,16.066696,1,322.53,38.36,32.641,261.797,45.26,31.34,-99
52947.66979,16.075029,1,322.67,38.54,32.629,261.821,45.25,31.42,-99
52947.67014,16.083362,1,322.8,38.73,32.618,261.845,45.17,31.47,-99
52947.67049,16.091696,1,322.93,38.91,32.606,261.869,45.13,31.53,-99
52947.67083,16.100029,1,323.07,39.09,32.594,261.892,45.14,31.63,-99
52947.67118,16.108363,1,323.2,39.28,32.582,261.916,45.04,31.66,-99
52947.67153,16.116696,1,323.33,39.46,32.57,261.939,44.96,31.7,-99
52947.67188,16.125029,1,323.47,39.65,32.558,261.962,44.89,31.75,-99
52947.67222,16.133363,1,323.6,39.83,32.546,261.985,44.87,31.82,-99
52947.67257,16.141696,1,323.73,40.02,32.535,262.008,44.86,31.91,-99
52947.67292,16.150029,1,323.87,40.2,32.523,262.03,44.85,32,-99
52947.67327,16.158363,1,324,40.39,32.511,262.053,44.85,32.09,-99
52947.67361,16.166696,1,324.13,40.58,32.499,262.075,44.82,32.17,-99
52947.67396,16.175029,1,324.26,40.76,32.487,262.097,44.81,32.25,-99
52947.67431,16.183363,1,324.39,40.95,32.475,262.119,44.76,32.31,-99
52947.67465,16.191696,1,324.52,41.14,32.463,262.141,44.74,32.39,-99
52947.675,16.200029,1,324.66,41.33,32.451,262.163,44.75,32.49,-99
52947.67535,16.208363,1,324.79,41.51,32.439,262.184,44.73,32.56,-99
52947.6757,16.216696,1,324.92,41.7,32.427,262.206,44.67,32.62,-99
52947.67604,16.225029,1,325.05,41.89,32.415,262.227,44.67,32.71,-99
52947.67639,16.233363,1,325.18,42.08,32.403,262.248,44.68,32.81,-99
52947.67674,16.241696,1,325.31,42.27,32.391,262.269,44.64,32.88,-99
52947.67709,16.250029,1,325.44,42.46,32.379,262.289,44.6,32.94,-99
52947.67743,16.258363,1,325.57,42.65,32.367,262.31,44.57,33.01,-99
52947.67778,16.266696,1,325.7,42.84,32.355,262.33,44.58,33.11,-99
52947.67813,16.275029,1,325.83,43.04,32.343,262.351,44.54,33.18,-99
52947.67847,16.283363,1,325.96,43.23,32.331,262.371,44.51,33.25,-99
52947.67882,16.291696,1,326.09,43.42,32.319,262.391,44.5,33.33,-99
52947.67917,16.30003,1,326.22,43.61,32.307,262.411,44.47,33.4,-99
52947.67952,16.308363,1,326.34,43.81,32.295,262.43,44.42,33.46,-99
52947.67986,16.316696,1,326.47,44,32.283,262.45,44.37,33.52,-99
52947.68021,16.32503,1,326.6,44.19,32.27,262.47,44.31,33.56,-99
52947.68056,16.333363,1,326.73,44.39,32.258,262.489,44.28,33.63,-99
52947.6809,16.341696,1,326.86,44.58,32.246,262.508,44.26,33.71,-99
52947.68125,16.35003,1,326.98,44.78,32.234,262.527,44.21,33.76,-99
52947.6816,16.358363,1,327.11,44.97,32.222,262.546,44.18,33.83,-99
52947.68195,16.366696,1,327.24,45.17,32.21,262.565,44.13,33.89,-99
52947.68229,16.37503,1,327.37,45.36,32.198,262.583,44.11,33.97,-99
52947.68264,16.383363,1,327.49,45.56,32.186,262.602,44.14,34.07,-99
52947.68299,16.391696,1,327.62,45.76,32.174,262.62,44.1,34.13,-99
52947.68334,16.40003,1,327.75,45.95,32.162,262.638,44.07,34.21,-99
52947.68368,16.408363,1,327.88,46.15,32.149,262.656,44.04,34.27,-99
52947.68403,16.416696,1,328,46.35,32.137,262.674,44.06,34.38,-99
52947.68438,16.42503,1,328.13,46.55,32.125,262.692,44.06,34.47,-99
52947.68472,16.433363,1,328.25,46.75,32.113,262.71,44.05,34.56,-99
52947.68507,16.441697,1,328.38,46.95,32.101,262.727,44.05,34.65,-99
52947.68542,16.45003,1,328.51,47.15,32.089,262.745,44.08,34.76,-99
52947.68577,16.458363,1,328.63,47.35,32.077,262.762,44.1,34.86,-99
52947.68611,16.466697,1,328.76,47.55,32.064,262.779,44.06,34.92,-99
52947.68646,16.47503,1,328.88,47.75,32.052,262.796,44.04,35,-99
52947.68681,16.483363,1,329.01,47.95,32.04,262.813,44.03,35.07,-99
52947.68715,16.491697,1,329.13,48.15,32.028,262.83,44.02,35.16,-99
52947.6875,16.50003,1,329.26,48.35,32.016,262.847,44,35.24,-99
52947.68785,16.508363,1,329.38,48.55,32.004,262.863,43.99,35.32,-99
52947.6882,16.516697,1,329.51,48.76,31.991,262.88,43.97,35.38,-99
52947.68854,16.52503,1,329.63,48.96,31.979,262.896,43.99,35.49,-99
52947.68889,16.533363,1,329.75,49.16,31.967,262.912,43.97,35.57,-99
52947.68924,16.541697,1,329.88,49.37,31.955,262.929,43.97,35.65,-99
52947.68959,16.55003,1,330,49.57,31.943,262.945,43.94,35.72,-99
52947.68993,16.558363,1,330.13,49.77,31.931,262.96,43.92,35.79,-99
52947.69028,16.566697,1,330.25,49.98,31.918,262.976,43.91,35.87,-99
52947.69063,16.57503,1,330.37,50.18,31.906,262.992,43.91,35.96,-99
52947.69097,16.583363,1,330.5,50.39,31.894,263.007,43.9,36.03,-99
52947.69132,16.591697,1,330.62,50.6,31.882,263.023,43.9,36.12,-99
52947.69167,16.60003,1,330.74,50.8,31.87,263.038,43.9,36.21,-99
52947.69202,16.608364,1,330.87,51.01,31.857,263.053,43.91,36.31,-99
52947.69236,16.616697,1,330.99,51.22,31.845,263.068,43.91,36.39,-99
52947.69271,16.62503,1,331.11,51.42,31.833,263.083,43.92,36.49,-99
52947.69306,16.633364,1,331.23,51.63,31.821,263.098,43.92,36.57,-99
52947.6934,16.641697,1,331.36,51.84,31.809,263.113,43.93,36.67,-99
52947.69375,16.65003,1,331.48,52.05,31.796,263.128,43.98,36.79,-99
52947.6941,16.658364,1,331.6,52.26,31.784,263.142,43.99,36.89,-99
52947.69445,16.666697,1,331.72,52.47,31.772,263.157,43.99,36.97,-99
52947.69479,16.67503,1,331.85,52.68,31.76,263.171,44.02,37.09,-99
52947.69514,16.683364,1,331.97,52.89,31.748,263.185,44.03,37.18,-99
52947.69549,16.691697,1,332.09,53.1,31.735,263.199,44.05,37.28,-99
52947.69584,16.70003,1,332.21,53.31,31.723,263.213,44.06,37.37,-99
52947.69618,16.708364,1,332.33,53.52,31.711,263.227,44.07,37.46,-99
52947.69653,16.716697,1,332.45,53.73,31.699,263.241,44.08,37.56,-99
52947.69688,16.72503,1,332.57,53.94,31.687,263.255,44.05,37.62,-99
52947.69722,16.733364,1,332.7,54.15,31.674,263.268,44.04,37.69,-99
52947.69757,16.741697,1,332.82,54.37,31.662,263.282,44.01,37.75,-99
52947.69792,16.750031,1,332.94,54.58,31.65,263.295,44.01,37.84,-99
52947.69827,16.758364,1,333.06,54.79,31.638,263.309,43.99,37.9,-99
52947.69861,16.766697,1,333.18,55.01,31.626,263.322,43.95,37.95,-99
52947.69896,16.775031,1,333.3,55.22,31.613,263.335,43.93,38.02,-99
52947.69931,16.783364,1,333.42,55.44,31.601,263.348,43.9,38.07,-99
52947.69965,16.791697,1,333.54,55.65,31.589,263.361,43.88,38.14,-99
52947.7,16.800031,1,333.66,55.87,31.577,263.374,43.83,38.18,-99
52947.70035,16.808364,1,333.78,56.08,31.565,263.386,43.82,38.25,-99
52947.7007,16.816697,1,333.9,56.3,31.552,263.399,43.8,38.32,-99
52947.70104,16.825031,1,334.02,56.52,31.54,263.412,43.8,38.39,-99
52947.70139,16.833364,1,334.14,56.73,31.528,263.424,43.79,38.46,-99
52947.70174,16.841697,1,334.26,56.95,31.516,263.436,43.83,38.58,-99
52947.70208,16.850031,1,334.39,57.17,31.504,263.449,43.8,38.63,-99
52947.70243,16.858364,1,334.51,57.39,31.491,263.461,43.83,38.74,-99
52947.70278,16.866697,1,334.63,57.6,31.479,263.473,43.84,38.82,-99
52947.70313,16.875031,1,334.75,57.82,31.467,263.485,43.85,38.91,-99
52947.70347,16.883364,1,334.87,58.04,31.455,263.497,43.86,39,-99
52947.70382,16.891697,1,334.99,58.26,31.443,263.509,43.87,39.09,-99
52947.70417,16.900031,1,335.11,58.48,31.43,263.521,43.9,39.19,-99
52947.70452,16.908364,1,335.23,58.7,31.418,263.532,43.91,39.28,-99
52947.70486,16.916698,1,335.35,58.92,31.406,263.544,43.94,39.38,-99
52947.70521,16.925031,1,335.47,59.14,31.394,263.555,43.96,39.47,-99
52947.70556,16.933364,1,335.59,59.36,31.381,263.567,43.98,39.57,-99
52947.7059,16.941698,1,335.71,59.59,31.369,263.578,43.98,39.65,-99
52947.70625,16.950031,1,335.83,59.81,31.357,263.589,43.99,39.73,-99
52947.7066,16.958364,1,335.95,60.03,31.345,263.6,43.98,39.8,-99
52947.70695,16.966697,1,336.07,60.25,31.333,263.611,43.99,39.88,-99
52947.70729,16.975031,1,336.19,60.48,31.32,263.622,43.97,39.94,-99
52947.70764,16.983364,1,336.31,60.7,31.308,263.633,43.97,40.01,-99
52947.70799,16.991698,1,336.43,60.92,31.296,263.644,43.99,40.1,-99
52947.70834,17.000031,1,336.55,61.15,31.284,263.655,43.98,40.17,-99
52947.70868,17.008364,1,336.67,61.37,31.272,263.666,43.97,40.24,-99
52947.70903,17.016697,1,336.79,61.6,31.259,263.676,43.97,40.31,-99
52947.70938,17.025031,1,336.91,61.82,31.247,263.687,43.96,40.38,-99
52947.70972,17.033364,1,337.03,62.05,31.235,263.697,43.96,40.44,-99
52947.71007,17.041698,1,337.15,62.27,31.223,263.707,43.93,40.49,-99
52947.71042,17.050031,1,337.28,62.5,31.211,263.718,43.94,40.57,-99
52947.71077,17.058364,1,337.4,62.73,31.198,263.728,43.94,40.64,-99
52947.71111,17.066698,1,337.52,62.95,31.186,263.738,43.9,40.68,-99
52947.71146,17.075031,1,337.64,63.18,31.174,263.748,43.9,40.74,-99
52947.71181,17.083364,1,337.76,63.41,31.162,263.758,43.86,40.78,-99
52947.71215,17.091698,1,337.88,63.64,31.149,263.768,43.85,40.84,-99
52947.7125,17.100031,1,338.01,63.86,31.137,263.778,43.85,40.91,-99
52947.71285,17.108364,1,338.13,64.09,31.125,263.787,43.84,40.97,-99
52947.7132,17.116698,1,338.25,64.32,31.113,263.797,43.85,41.04,-99
52947.71354,17.125031,1,338.37,64.55,31.101,263.807,43.85,41.11,-99
52947.71389,17.133364,1,338.5,64.78,31.088,263.816,43.84,41.17,-99
52947.71424,17.141698,1,338.62,65.01,31.076,263.826,43.88,41.27,-99
52947.71459,17.150031,1,338.74,65.24,31.064,263.835,43.94,41.39,-99
52947.71493,17.158364,1,338.87,65.47,31.052,263.844,43.96,41.47,-99
52947.71528,17.166698,1,338.99,65.7,31.039,263.854,43.97,41.55,-99
52947.71563,17.175031,1,339.12,65.94,31.027,263.863,44.03,41.67,-99
52947.71597,17.183364,1,339.24,66.17,31.015,263.872,44.05,41.76,-99
52947.71632,17.191698,1,339.37,66.4,31.003,263.881,44.09,41.85,-99
52947.71667,17.200031,1,339.49,66.63,30.99,263.89,44.11,41.93,-99
52947.71702,17.208365,1,339.62,66.86,30.978,263.899,44.11,42,-99
52947.71736,17.216698,1,339.75,67.1,30.966,263.908,44.15,42.1,-99
52947.71771,17.225031,1,339.87,67.33,30.954,263.916,44.17,42.18,-99
52947.71806,17.233365,1,340,67.56,30.941,263.925,44.2,42.27,-99
52947.7184,17.241698,1,340.13,67.8,30.929,263.934,44.21,42.34,-99
52947.71875,17.250031,1,340.26,68.03,30.917,263.942,44.24,42.43,-99
52947.7191,17.258365,1,340.39,68.27,30.905,263.951,44.27,42.51,-99
52947.71945,17.266698,1,340.52,68.5,30.893,263.959,44.27,42.57,-99
52947.71979,17.275031,1,340.65,68.74,30.88,263.968,44.26,42.62,-99
52947.72014,17.283365,1,340.78,68.97,30.868,263.976,44.27,42.69,-99
52947.72049,17.291698,1,340.91,69.21,30.856,263.984,44.25,42.74,-99
52947.72084,17.300031,1,341.04,69.45,30.843,263.992,44.25,42.79,-99
52947.72118,17.308365,1,341.18,69.68,30.831,264,44.24,42.83,-99
52947.72153,17.316698,1,341.31,69.92,30.819,264.008,44.2,42.86,-99
52947.72188,17.325031,1,341.45,70.16,30.807,264.016,44.15,42.86,-99
52947.72222,17.333365,1,341.58,70.39,30.794,264.024,44.1,42.87,-99
52947.72257,17.341698,1,341.72,70.63,30.782,264.032,44.05,42.88,-99
52947.72292,17.350031,1,341.86,70.87,30.77,264.04,43.98,42.87,-99
52947.72327,17.358365,1,341.99,71.11,30.758,264.048,43.93,42.87,-99
52947.72361,17.366698,1,342.13,71.35,30.745,264.056,43.9,42.89,-99
52947.72396,17.375032,1,342.28,71.59,30.733,264.063,43.86,42.91,-99
52947.72431,17.383365,1,342.42,71.83,30.721,264.071,43.81,42.91,-99
52947.72465,17.391698,1,342.56,72.07,30.708,264.078,43.82,42.98,-99
52947.725,17.400032,1,342.71,72.31,30.696,264.086,43.83,43.03,-99
52947.72535,17.408365,1,342.85,72.55,30.684,264.093,43.82,43.07,-99
52947.7257,17.416698,1,343,72.79,30.671,264.1,43.83,43.13,-99
52947.72604,17.425032,1,343.15,73.03,30.659,264.108,43.86,43.21,-99
52947.72639,17.433365,1,343.3,73.27,30.647,264.115,43.92,43.32,-99
52947.72674,17.441698,1,343.45,73.51,30.635,264.122,43.98,43.42,-99
52947.72709,17.450032,1,343.61,73.75,30.622,264.129,44.02,43.5,-99
52947.72743,17.458365,1,343.76,73.99,30.61,264.136,44.08,43.61,-99
52947.72778,17.466698,1,343.92,74.24,30.598,264.143,44.16,43.73,-99
52947.72813,17.475032,1,344.08,74.48,30.585,264.15,44.23,43.85,-99
52947.72847,17.483365,1,344.24,74.72,30.573,264.157,44.3,43.96,-99
52947.72882,17.491698,1,344.41,74.96,30.56,264.164,44.36,44.06,-99
52947.72917,17.500032,1,344.57,75.21,30.548,264.171,44.43,44.17,-99
52947.72952,17.508365,1,344.74,75.45,30.536,264.178,44.5,44.28,-99
